,PATTERN_ABS,PATTERN_DEF,ROOT,ROOT_SUB,DEFINE,CLASS,PATTERN,LEMMA,LEMMA_SUB,FORM,FORM_SUB,BW,BW_SUB,GLOSS,FEAT,COND-T,COND-F,COND-S,MATCH,COMMENTS,STATUS
153,Ai1ta2a3,Ai1ota2~,1.2.3,\1.\2.\2,BACKOFF,[STEM-CV],Ai1ota2~,lex:Ai1ota2~,lex:Ai\1ota\2~,Ai1ota2~,Ai\1ota\2~,Ai1ota2~/CV,Ai\1ota\2~/CV,na,pos:verb asp:c vox:a mod:i,,,gem trans,^A([^wyA}&])t([^wyA}&])$,20,
154,Ai12a3~,Ai1o2a3~,1.2.3,\1.\2.\3,BACKOFF,[STEM-CV],Ai1o2a3~,lex:Ai1o2a3~,lex:Ai\1o\2a\3~,Ai1o2a3~,Ai\1o\2a\3~,Ai1o2a3~/CV,Ai\1o\2a\3~/CV,na,pos:verb asp:c vox:a mod:i,,,gem trans,^A([^wyA}&])([^wyA}&])([^wyA}&])$,24,
155,Ai1ta2a3,Ai1otA3,1.w.3,\1.w.\2,BACKOFF,[STEM-CV],Ai1otA3,lex:Ai1otA3,lex:Ai\1otA\2,Ai1otA3,Ai\1otA\2,Ai1otA3/CV,Ai\1otA\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^A([^wyA}&])tA([^wyA}&])$,11,
156,Ai1ta2a3,Ai1ota2a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-CV],Ai1ti2i3,lex:Ai1ota2a3,lex:Ai\1ota\2a\3,Ai1ti2i3,Ai\1ti\2i\3,Ai1ti2i3/CV,Ai\1ti\2i\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^A([^wyA}&])t([^wyA}&])([^wyA}&])$,3,
157,Ai1ta2a3,Ai1otawaY,1.w.y,\1.w.y,BACKOFF,[STEM-CV],Ai1otiw,lex:Ai1otawaY,lex:Ai\1otawaY,Ai1otiw,Ai\1otiw,Ai1otiw/CV,Ai\1otiw/CV,na,pos:verb asp:c vox:a mod:i,,,#-iy trans,^A([^wyA}&])tw$,4,
158,Ai12a3~,Ai1o2aw~,1.2.w,\1.\2.w,BACKOFF,[STEM-CV],Ai1o2aw~,lex:Ai1o2aw~,lex:Ai\1o\2aw~,Ai1o2aw~,Ai\1o\2aw~,Ai1o2aw~/CV,Ai\1o\2aw~/CV,na,pos:verb asp:c vox:a mod:i,,,gem trans,^A([^wyA}&])([^wyA}&])w$,1,
159,Ai12a3~,Ai1owa3~,1.w.3,\1.w.\2,BACKOFF,[STEM-CV],Ai1owa3~,lex:Ai1owa3~,lex:Ai\1owa\2~,Ai1owa3~,Ai\1owa\2~,Ai1owa3~/CV,Ai\1owa\2~/CV,na,pos:verb asp:c vox:a mod:i,,,gem trans,^A([^wyA}&])w([^wyA}&])$,3,
160,Ai1ta2a3,Ai2~aY,>.2.y,>.\1.y,BACKOFF,[STEM-CV],Ai2~,lex:Ai2~aY,lex:Ai\1~aY,Ai2~,Ai\1~,Ai2~/CV,Ai\1~/CV,na,pos:verb asp:c vox:a mod:i,,,#-iy trans,^A([^wyA}&])$,1,
161,Ai1ta2a3,Ai1odA3,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],Ai1o3A3,lex:Ai1odA3,lex:Ai\1odA\2,Ai1o3A3,Ai\1o\2A\3,Ai1o3A3/CV,Ai\1o\2A\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^A([^wyA}&])([^wyA}&])A([^wyA}&])$,1,
162,Ai1ta2a3,Ai1oda2a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-CV],Ai1odi2i3,lex:Ai1oda2a3,lex:Ai\1oda\2a\3,Ai1odi2i3,Ai\1odi\2i\3,Ai1odi2i3/CV,Ai\1odi\2i\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^A([^wyA}&])d([^wyA}&])([^wyA}&])$,1,
163,Ai1ta2a3,Ai1oda2a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-CV],Ai1oda2i3,lex:Ai1oda2a3,lex:Ai\1oda\2a\3,Ai1oda2i3,Ai\1oda\2i\3,Ai1oda2i3/CV,Ai\1oda\2i\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^A([^wyA}&])d([^wyA}&])([^wyA}&])$,1,
164,Aista1a2~a3,Aisota>a2~aY,>.2.y,>.\1.y,BACKOFF,[STEM-CV],Aisota>a2~,lex:Aisota>a2~aY,lex:Aisota>a\1~aY,Aisota>a2~,Aisota>a\1~,Aisota>a2~/CV,Aisota>a\1~/CV,na,pos:verb asp:c vox:a mod:i,,,#-aY trans,^AstA([^wyA}&])$,1,
165,Aista12a3,Aisota>o2a3,>.2.3,>.\1.\2,BACKOFF,[STEM-CV],Aisota>o2a3,lex:Aisota>o2a3,lex:Aisota>o\1a\2,Aisota>o2a3,Aisota>o\1a\2,Aisota>o2a3/CV,Aisota>o\1a\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^AstA([^wyA}&])([^wyA}&])$,1,
166,Aista12i3,Aisota>o2i3,>.2.3,>.\1.\2,BACKOFF,[STEM-CV],Aisota>o2i3,lex:Aisota>o2i3,lex:Aisota>o\1i\2,Aisota>o2i3,Aisota>o\1i\2,Aisota>o2i3/CV,Aisota>o\1i\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^AstA([^wyA}&])([^wyA}&])$,5,
167,Aista12a3,Aisota>o2a3,>.2.3,>.\1.\2,BACKOFF,[STEM-CV],Aisota>o2i3,lex:Aisota>o2a3,lex:Aisota>o\1a\2,Aisota>o2i3,Aisota>o\1i\2,Aisota>o2i3/CV,Aisota>o\1i\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^AstA([^wyA}&])([^wyA}&])$,2,
168,Aista12i3,AisotA2i3,>.2.3,>.\1.\2,BACKOFF,[STEM-CV],AisotA2i#3,lex:AisotA2i3,lex:AisotA\1i\2,AisotA2i#3,AisotA\1i#\2,AisotA2i#3/CV,AisotA\1i#\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^AstA([^wyA}&])#([^wyA}&])$,1,
169,Aista12a3,Aisota1A3,1.w.3,\1.w.\2,BACKOFF,[STEM-CV],Aisota1iy3,lex:Aisota1A3,lex:Aisota\1A\2,Aisota1iy3,Aisota\1iy\2,Aisota1iy3/CV,Aisota\1iy\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])y([^wyA}&])$,13,
170,Aisti1A2i3,Aisoti1A2i3,1.2.3,\1.\2.\3,BACKOFF,[STEM-CV],Aisoti1A2i#3,lex:Aisoti1A2i3,lex:Aisoti\1A\2i\3,Aisoti1A2i#3,Aisoti\1A\2i#\3,Aisoti1A2i#3/CV,Aisoti\1A\2i#\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])A([^wyA}&])#([^wyA}&])$,1,
171,Aista12a3,Aisota1A3,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],Aisota1iy3,lex:Aisota1A3,lex:Aisota\1A\2,Aisota1iy3,Aisota\1iy\2,Aisota1iy3/CV,Aisota\1iy\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])y([^wyA}&])$,13,
172,Aisti1A2i3,Aisoti1Awi3,1.w.3,\1.w.\2,BACKOFF,[STEM-CV],Aisoti1Awi#3,lex:Aisoti1Awi3,lex:Aisoti\1Awi\2,Aisoti1Awi#3,Aisoti\1Awi#\2,Aisoti1Awi#3/CV,Aisoti\1Awi#\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])Aw#([^wyA}&])$,1,
173,Aista12a3,Aisota1o2a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-CV],Aisota1o2i3,lex:Aisota1o2a3,lex:Aisota\1o\2a\3,Aisota1o2i3,Aisota\1o\2i\3,Aisota1o2i3/CV,Aisota\1o\2i\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])([^wyA}&])([^wyA}&])$,62,
174,Aista12a3,Aisota1a2~,1.2.3,\1.\2.\2,BACKOFF,[STEM-CV],Aisota1i2~,lex:Aisota1a2~,lex:Aisota\1a\2~,Aisota1i2~,Aisota\1i\2~,Aisota1i2~/CV,Aisota\1i\2~/CV,na,pos:verb asp:c vox:a mod:i,,,gem trans,^Ast([^wyA}&])([^wyA}&])$,25,
175,Aista12a3,Aisota1o2a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-CV],Aisota1o2a3,lex:Aisota1o2a3,lex:Aisota\1o\2a\3,Aisota1o2a3,Aisota\1o\2a\3,Aisota1o2a3/CV,Aisota\1o\2a\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])([^wyA}&])([^wyA}&])$,84,
176,Aista12i3,Aisota1o2i3,1.2.3,\1.\2.\3,BACKOFF,[STEM-CV],Aisota1o2i3,lex:Aisota1o2i3,lex:Aisota\1o\2i\3,Aisota1o2i3,Aisota\1o\2i\3,Aisota1o2i3/CV,Aisota\1o\2i\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])([^wyA}&])([^wyA}&])$,66,
177,Aista12a3,Aisota1o2aY,1.2.y,\1.\2.y,BACKOFF,[STEM-CV],Aisota1o2,lex:Aisota1o2aY,lex:Aisota\1o\2aY,Aisota1o2,Aisota\1o\2,Aisota1o2/CV,Aisota\1o\2/CV,na,pos:verb asp:c vox:a mod:i,,,#-iy trans,^Ast([^wyA}&])([^wyA}&])$,40,
178,Aisti1a2~a3,Aisoti1a2~aY,1.2.y,\1.\2.y,BACKOFF,[STEM-CV],Aisoti1a2~,lex:Aisoti1a2~aY,lex:Aisoti\1a\2~aY,Aisoti1a2~,Aisoti\1a\2~,Aisoti1a2~/CV,Aisoti\1a\2~/CV,na,pos:verb asp:c vox:a mod:i,,,#-aY trans,^Ast([^wyA}&])([^wyA}&])$,7,
179,Aista12i3,Aisota1o2i3,1.2.3,\1.\2.\3,BACKOFF,[STEM-CV],Aista1o2i3,lex:Aisota1o2i3,lex:Aisota\1o\2i\3,Aista1o2i3,Aista\1o\2i\3,Aista1o2i3/CV,Aista\1o\2i\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])([^wyA}&])([^wyA}&])$,1,
180,Aisti1a2~i3,Aisoti1a2~i3,1.2.3,\1.\2.\3,BACKOFF,[STEM-CV],Aisoti1a2~i3,lex:Aisoti1a2~i3,lex:Aisoti\1a\2~i\3,Aisoti1a2~i3,Aisoti\1a\2~i\3,Aisoti1a2~i3/CV,Aisoti\1a\2~i\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])([^wyA}&])([^wyA}&])$,4,
181,Aista12a3,Aisota1owa3,1.w.3,\1.w.\2,BACKOFF,[STEM-CV],Aisota1owa3,lex:Aisota1owa3,lex:Aisota\1owa\2,Aisota1owa3,Aisota\1owa\2,Aisota1owa3/CV,Aisota\1owa\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])w([^wyA}&])$,7,
182,Aista12a3,Aisota1oya3,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],Aisota1oya3,lex:Aisota1oya3,lex:Aisota\1oya\2,Aisota1oya3,Aisota\1oya\2,Aisota1oya3/CV,Aisota\1oya\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])y([^wyA}&])$,4,
183,Aisti1a2a3,Aisoti1a2~,1.2.3,\1.\2.\2,BACKOFF,[STEM-CV],Aisoti1a2~,lex:Aisoti1a2~,lex:Aisoti\1a\2~,Aisoti1a2~,Aisoti\1a\2~,Aisoti1a2~/CV,Aisoti\1a\2~/CV,na,pos:verb asp:c vox:a mod:i,,,gem trans,^Ast([^wyA}&])([^wyA}&])$,3,
184,Aista12a3,Aisota1o2a>,1.2.>,\1.\2.>,BACKOFF,[STEM-CV],Aisota1o2,lex:Aisota1o2a>,lex:Aisota\1o\2a>,Aisota1o2,Aisota\1o\2,Aisota1o2/CV,Aisota\1o\2/CV,na,pos:verb asp:c vox:a mod:i,,,#-a> trans,^Ast([^wyA}&])([^wyA}&])$,1,
185,Aista12a3,Aisota1o2A,1.2.>,\1.\2.>,BACKOFF,[STEM-CV],Aisota1o2,lex:Aisota1o2A,lex:Aisota\1o\2A,Aisota1o2,Aisota\1o\2,Aisota1o2/CV,Aisota\1o\2/CV,na,pos:verb asp:c vox:a mod:i,,,#-A trans,^Ast([^wyA}&])([^wyA}&])$,2,
186,Aista12i3,Aisota1owi3,1.w.3,\1.w.\2,BACKOFF,[STEM-CV],Aisota1owi3,lex:Aisota1owi3,lex:Aisota\1owi\2,Aisota1owi3,Aisota\1owi\2,Aisota1owi3/CV,Aisota\1owi\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])w([^wyA}&])$,11,
187,Aisti1a23i4,Aisoti1a2o3i4,1.2.3.4,\1.\2.\3.\4,BACKOFF,[STEM-CV],Aisoti1a2o3i4,lex:Aisoti1a2o3i4,lex:Aisoti\1a\2o\3i\4,Aisoti1a2o3i4,Aisoti\1a\2o\3i\4,Aisoti1a2o3i4/CV,Aisoti\1a\2o\3i\4/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])([^wyA}&])([^wyA}&])([^wyA}&])$,1,
188,Aisti1a2~a3,Aisoti1a2~a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-CV],Aisoti1a2~a3,lex:Aisoti1a2~a3,lex:Aisoti\1a\2~a\3,Aisoti1a2~a3,Aisoti\1a\2~a\3,Aisoti1a2~a3/CV,Aisoti\1a\2~a\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])([^wyA}&])([^wyA}&])$,8,
189,Aista12a3,Aisota1aY,1.y.y,\1.y.y,BACKOFF,[STEM-CV],Aisota1,lex:Aisota1aY,lex:Aisota\1aY,Aisota1,Aisota\1,Aisota1/CV,Aisota\1/CV,na,pos:verb asp:c vox:a mod:i,,,#-iy trans,^Ast([^wyA}&])$,1,
190,Aista12a3,Aisota1oyA,1.y.w,\1.y.w,BACKOFF,[STEM-CV],Aisota1oy,lex:Aisota1oyA,lex:Aisota\1oyA,Aisota1oy,Aisota\1oy,Aisota1oy/CV,Aisota\1oy/CV,na,pos:verb asp:c vox:a mod:i,,,#-iy trans,^Ast([^wyA}&])y$,1,
191,Aista1a2~i3,Aisota1ay~i3,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],Aisota1ay~i3,lex:Aisota1ay~i3,lex:Aisota\1ay~i\2,Aisota1ay~i3,Aisota\1ay~i\2,Aisota1ay~i3/CV,Aisota\1ay~i\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])y([^wyA}&])$,1,
192,Aisti1a2~a3,Aisoti1a2~A,1.2.>,\1.\2.>,BACKOFF,[STEM-CV],Aisota1a2~,lex:Aisoti1a2~A,lex:Aisoti\1a\2~A,Aisota1a2~,Aisota\1a\2~,Aisota1a2~/CV,Aisota\1a\2~/CV,na,pos:verb asp:c vox:a mod:i,,,#-A trans,^Ast([^wyA}&])([^wyA}&])$,1,
193,Aista12i3,Aisota1oyi3,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],Aisota1oyi3,lex:Aisota1oyi3,lex:Aisota\1oyi\2,Aisota1oyi3,Aisota\1oyi\2,Aisota1oyi3/CV,Aisota\1oyi\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])y([^wyA}&])$,9,
194,Aista1a2~a3,Aisota1a2~aY,1.2.y,\1.\2.y,BACKOFF,[STEM-CV],Aisota1a2~,lex:Aisota1a2~aY,lex:Aisota\1a\2~aY,Aisota1a2~,Aisota\1a\2~,Aisota1a2~/CV,Aisota\1a\2~/CV,na,pos:verb asp:c vox:a mod:i,,,#-aY trans,^Ast([^wyA}&])([^wyA}&])$,2,
195,Aisti1a23a4,Aisoti1a2o3a4,1.2.3.4,\1.\2.\3.\4,BACKOFF,[STEM-CV],Aisoti1a2o3a4,lex:Aisoti1a2o3a4,lex:Aisoti\1a\2o\3a\4,Aisoti1a2o3a4,Aisoti\1a\2o\3a\4,Aisoti1a2o3a4/CV,Aisoti\1a\2o\3a\4/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])([^wyA}&])([^wyA}&])([^wyA}&])$,3,
196,Aisti1a2~a3,Aisoti1ay~a3,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],Aisoti1ay~a3,lex:Aisoti1ay~a3,lex:Aisoti\1ay~a\2,Aisoti1ay~a3,Aisoti\1ay~a\2,Aisoti1ay~a3/CV,Aisoti\1ay~a\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])y([^wyA}&])$,1,
197,Aista12a3,Aisota1owaY,1.w.y,\1.w.y,BACKOFF,[STEM-CV],Aisota1ow,lex:Aisota1owaY,lex:Aisota\1owaY,Aisota1ow,Aisota\1ow,Aisota1ow/CV,Aisota\1ow/CV,na,pos:verb asp:c vox:a mod:i,,,#-iy trans,^Ast([^wyA}&])w$,3,
198,Aista12a3,Aisota1oya3,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],Aisota1oyi3,lex:Aisota1oya3,lex:Aisota\1oya\2,Aisota1oyi3,Aisota\1oyi\2,Aisota1oyi3/CV,Aisota\1oyi\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])y([^wyA}&])$,2,
199,Aista12a3,Aisota1owa3,1.w.3,\1.w.\2,BACKOFF,[STEM-CV],Aisota1owi3,lex:Aisota1owa3,lex:Aisota\1owa\2,Aisota1owi3,Aisota\1owi\2,Aisota1owi3/CV,Aisota\1owi\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])w([^wyA}&])$,3,
200,Aista12a3,Aisota1o>a3,1.>.3,\1.>.\2,BACKOFF,[STEM-CV],Aisota1o>a3,lex:Aisota1o>a3,lex:Aisota\1o>a\2,Aisota1o>a3,Aisota\1o>a\2,Aisota1o>a3/CV,Aisota\1o>a\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])A([^wyA}&])$,1,
201,Aisti1A2a3,Aisoti1AyA,1.y.>,\1.y.>,BACKOFF,[STEM-CV],Aisoti1Ay,lex:Aisoti1AyA,lex:Aisoti\1AyA,Aisoti1Ay,Aisoti\1Ay,Aisoti1Ay/CV,Aisoti\1Ay/CV,na,pos:verb asp:c vox:a mod:i,,,#-A trans,^Ast([^wyA}&])Ay$,1,
202,Aista12a3,Aisota1o>a3,1.>.3,\1.>.\2,BACKOFF,[STEM-CV],Aisota1o>i3,lex:Aisota1o>a3,lex:Aisota\1o>a\2,Aisota1o>i3,Aisota\1o>i\2,Aisota1o>i3/CV,Aisota\1o>i\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])A([^wyA}&])$,1,
203,Aisti1a23i4,Aisoti1a2owi4,1.2.w.4,\1.\2.w.\3,BACKOFF,[STEM-CV],Aisoti1a2owi4,lex:Aisoti1a2owi4,lex:Aisoti\1a\2owi\3,Aisoti1a2owi4,Aisoti\1a\2owi\3,Aisoti1a2owi4/CV,Aisoti\1a\2owi\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])([^wyA}&])w([^wyA}&])$,1,
204,Aista12a3,Aisota2~aY,>.2.y,>.\1.y,BACKOFF,[STEM-CV],Aisota2~,lex:Aisota2~aY,lex:Aisota\1~aY,Aisota2~,Aisota\1~,Aisota2~/CV,Aisota\1~/CV,na,pos:verb asp:c vox:a mod:i,,,#-aY trans,^Ast([^wyA}&])$,1,
205,Aisti1a2~a3,Aisoti1a2~aY,1.2.y,\1.\2.y,BACKOFF,[STEM-CV],Aisota1a2~,lex:Aisoti1a2~aY,lex:Aisoti\1a\2~aY,Aisota1a2~,Aisota\1a\2~,Aisota1a2~/CV,Aisota\1a\2~/CV,na,pos:verb asp:c vox:a mod:i,,,#-aY trans,^Ast([^wyA}&])([^wyA}&])$,1,
206,Aista12a3,Aisota1o2a>,1.2.>,\1.\2.>,BACKOFF,[STEM-CV],Aisota1o2i},lex:Aisota1o2a>,lex:Aisota\1o\2a>,Aisota1o2i},Aisota\1o\2i},Aisota1o2i}/CV,Aisota\1o\2i}/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Ast([^wyA}&])([^wyA}&])}$,1,
207,Aista1a2~a3,Aisota1ay~a>,1.y.>,\1.y.>,BACKOFF,[STEM-CV],Aisota1ay~,lex:Aisota1ay~a>,lex:Aisota\1ay~a>,Aisota1ay~,Aisota\1ay~,Aisota1ay~/CV,Aisota\1ay~/CV,na,pos:verb asp:c vox:a mod:i,,,#-a> trans,^Ast([^wyA}&])y$,1,
208,Aista12a3,Aisotawo2a3,w.2.3,w.\1.\2,BACKOFF,[STEM-CV],Aisotaw2i3,lex:Aisotawo2a3,lex:Aisotawo\1a\2,Aisotaw2i3,Aisotaw\1i\2,Aisotaw2i3/CV,Aisotaw\1i\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Astw([^wyA}&])([^wyA}&])$,13,
209,Aista12i3,Aisotawo2i3,w.2.3,w.\1.\2,BACKOFF,[STEM-CV],Aisotaw2i3,lex:Aisotawo2i3,lex:Aisotawo\1i\2,Aisotaw2i3,Aisotaw\1i\2,Aisotaw2i3/CV,Aisotaw\1i\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Astw([^wyA}&])([^wyA}&])$,4,
210,Aista12a3,Aisotawo2aY,w.2.y,w.\1.y,BACKOFF,[STEM-CV],Aisotaw2,lex:Aisotawo2aY,lex:Aisotawo\1aY,Aisotaw2,Aisotaw\1,Aisotaw2/CV,Aisotaw\1/CV,na,pos:verb asp:c vox:a mod:i,,,#-iy trans,^Astw([^wyA}&])$,5,
211,Aisti1a2~a3,Aisotiwa2~aY,w.2.y,w.\1.y,BACKOFF,[STEM-CV],Aisotiwa2~,lex:Aisotiwa2~aY,lex:Aisotiwa\1~aY,Aisotiwa2~,Aisotiwa\1~,Aisotiwa2~/CV,Aisotiwa\1~/CV,na,pos:verb asp:c vox:a mod:i,,,#-aY trans,^Astw([^wyA}&])$,1,
212,Aista12a3,Aisotawo2a3,w.2.3,w.\1.\2,BACKOFF,[STEM-CV],Aisotaw2a3,lex:Aisotawo2a3,lex:Aisotawo\1a\2,Aisotaw2a3,Aisotaw\1a\2,Aisotaw2a3/CV,Aisotaw\1a\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Astw([^wyA}&])([^wyA}&])$,6,
213,Ai12a34a5,Ai1o2a>o4a5,1.2.>.4.5,\1.\2.>.\3.\4,BACKOFF,[STEM-CV],Ai1o2a>o4a5,lex:Ai1o2a>o4a5,lex:Ai\1o\2a>o\3a\4,Ai1o2a>o4a5,Ai\1o\2a>o\3a\4,Ai1o2a>o4a5/CV,Ai\1o\2a>o\3a\4/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^A([^wyA}&])([^wyA}&])A([^wyA}&])([^wyA}&])$,1,
214,Ai1ta2a3,Ai1oTA3,1.w.3,\1.w.\2,BACKOFF,[STEM-CV],Ai1oTA3,lex:Ai1oTA3,lex:Ai\1oTA\2,Ai1oTA3,Ai\1oTA\2,Ai1oTA3/CV,Ai\1oTA\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^A([^wyA}&])TA([^wyA}&])$,1,
215,Ai1ta2a3,Ai1oTa2a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-CV],Ai1oTi2i3,lex:Ai1oTa2a3,lex:Ai\1oTa\2a\3,Ai1oTi2i3,Ai\1oTi\2i\3,Ai1oTi2i3/CV,Ai\1oTi\2i\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^A([^wyA}&])T([^wyA}&])([^wyA}&])$,7,
216,Ai1ta2a3,Ai1oTa2~,1.2.3,\1.\2.\2,BACKOFF,[STEM-CV],Ai1oTa2~,lex:Ai1oTa2~,lex:Ai\1oTa\2~,Ai1oTa2~,Ai\1oTa\2~,Ai1oTa2~/CV,Ai\1oTa\2~/CV,na,pos:verb asp:c vox:a mod:i,,,gem trans,^A([^wyA}&])T([^wyA}&])$,2,
217,Ai1ta2a3,Ai1oTa2aY,1.2.y,\1.\2.y,BACKOFF,[STEM-CV],Ai1oTa2,lex:Ai1oTa2aY,lex:Ai\1oTa\2aY,Ai1oTa2,Ai\1oTa\2,Ai1oTa2/CV,Ai\1oTa\2/CV,na,pos:verb asp:c vox:a mod:i,,,#-iy trans,^A([^wyA}&])T([^wyA}&])$,1,
218,Ai1ta2a3,Ai1ota>a3,1.>.3,\1.>.\2,BACKOFF,[STEM-CV],Ai1oti>i3,lex:Ai1ota>a3,lex:Ai\1ota>a\2,Ai1oti>i3,Ai\1oti>i\2,Ai1oti>i3/CV,Ai\1oti>i\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^A([^wyA}&])tA([^wyA}&])$,2,
219,Ai1ta2a3,Ai1ota2a>,1.2.>,\1.\2.>,BACKOFF,[STEM-CV],Ai1oti2i},lex:Ai1ota2a>,lex:Ai\1ota\2a>,Ai1oti2i},Ai\1oti\2i},Ai1oti2i}/CV,Ai\1oti\2i}/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^A([^wyA}&])t([^wyA}&])}$,1,
220,Ai1ta2a3,Ai1ota2~,1.2.3,\1.\2.\2,BACKOFF,[STEM-CV],Ai1ta2~,lex:Ai1ota2~,lex:Ai\1ota\2~,Ai1ta2~,Ai\1ta\2~,Ai1ta2~/CV,Ai\1ta\2~/CV,na,pos:verb asp:c vox:a mod:i,,,gem trans,^A([^wyA}&])t([^wyA}&])$,1,
221,Ain1a2a3,Aino1A3,1.w.3,\1.w.\2,BACKOFF,[STEM-CV],Aino1A3,lex:Aino1A3,lex:Aino\1A\2,Aino1A3,Aino\1A\2,Aino1A3/CV,Aino\1A\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^An([^wyA}&])A([^wyA}&])$,23,
222,Ain1a2a3,Aino1A3,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],Aino1A3,lex:Aino1A3,lex:Aino\1A\2,Aino1A3,Aino\1A\2,Aino1A3/CV,Aino\1A\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^An([^wyA}&])A([^wyA}&])$,16,
223,Ain1a2a3,Aino1a2~,1.2.3,\1.\2.\2,BACKOFF,[STEM-CV],Aino1a2~,lex:Aino1a2~,lex:Aino\1a\2~,Aino1a2~,Aino\1a\2~,Aino1a2~/CV,Aino\1a\2~/CV,na,pos:verb asp:c vox:a mod:i,,,gem trans,^An([^wyA}&])([^wyA}&])$,86,
224,Ain1a2a3,Aino1a2a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-CV],Aino1i2i3,lex:Aino1a2a3,lex:Aino\1a\2a\3,Aino1i2i3,Aino\1i\2i\3,Aino1i2i3/CV,Aino\1i\2i\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^An([^wyA}&])([^wyA}&])([^wyA}&])$,364,
225,Ain1a2a3,Aino1a2aY,1.2.y,\1.\2.y,BACKOFF,[STEM-CV],Aino1i2,lex:Aino1a2aY,lex:Aino\1a\2aY,Aino1i2,Aino\1i\2,Aino1i2/CV,Aino\1i\2/CV,na,pos:verb asp:c vox:a mod:i,,,#-iy trans,^An([^wyA}&])([^wyA}&])$,27,
