ID,lemma,pos,lemmatizedGloss,Arabic Lemma,,ROOT,Len,ROOT-#,AMBIG SET
22052,Vim~ap_1,noun,protection;security,ذِمَّة,3,ذمم,3,ذمم,ذمم
12091,Vim~iy~_1,adj,dhimmi_(non-Muslim_citizen),ذِمِّيّ,3,ذمم,3,ذمم,ذمم
17880,VimAm_1,noun,claim;custody;protection,ذِمام,3,ذمم,3,ذمم,ذمم
37687,taVam~ar_1,verb,grumble;complain,تَذَمَّر,3,ذمر,3,ذمر,ذمر
32373,taVam~ur_1,noun,grumbling;grievance,تَذَمُّر,3,ذمر,3,ذمر,ذمر
32685,VimAr_1,noun,sacred_possession;honor,ذِمار,3,ذمر,3,ذمر,ذمر
16253,IiVolAl_1,noun,degradation;surmounting,إِذْلال,3,ذلل,3,ذلل,ذلل
18049,LisotaVal~_1,verb,deride;disparage,ٱِسْتَذَلّ,3,ذلل,3,ذلل,ذلل
14970,maVal~ap_1,noun,meekness;humiliation,مَذَلَّة,3,ذلل,3,ذلل,ذلل
16311,muVil~_1,adj,humiliating;disgraceful,مُذِلّ,3,ذلل,3,ذلل,ذلل
25527,OaVal~_1,verb,degrade;subdue;be_degraded;be_subdued,أَذَلّ,3,ذلل,3,ذلل,ذلل
23794,taVal~al_1,verb,be_humble;be_obsequious,تَذَلَّل,3,ذلل,3,ذلل,ذلل
18087,taVal~ul_1,noun,self-abasement,تَذَلُّل,3,ذلل,3,ذلل,ذلل
21075,taVoliyl_1,noun,degradation;surmounting,تَذْلِيل,3,ذلل,3,ذلل,ذلل
25859,Val~al_1,verb,degrade;subdue,ذَلَّل,3,ذلل,3,ذلل,ذلل
27312,Valiyl_1,adj,despised;submissive,ذَلِيل,3,ذلل,3,ذلل,ذلل
15090,Valuwl_1,adj,docile;tractable,ذَلُول,3,ذلل,3,ذلل,ذلل
22062,Vil~ap_1,noun,depravity;submissiveness,ذِلَّة,3,ذلل,3,ذلل,ذلل
20044,Vul~_1,noun,humiliation;dishonor,ذُلّ,3,ذلل,3,ذلل,ذلل
39677,OaVolaq_1,noun,eloquent;fluent,أَذْلَق,3,ذلق,3,ذلق,ذلق
31647,ValAqap_1,noun,eloquence;fluency,ذَلاقَة,3,ذلق,3,ذلق,ذلق
30365,Valiq_1,noun,eloquent;fluent,ذَلِق,3,ذلق,3,ذلق,ذلق
38378,Valiyq_1,noun,eloquent;fluent,ذَلِيق,3,ذلق,3,ذلق,ذلق
17696,Vawolaq_1,noun,tip_of_the_tongue,ذَوْلَق,3,ذلق,3,ذلق,ذلق
10873,Vawolaqiy~_1,adj,apical_(with_tip_of_the_tongue),ذَوْلَقِيّ,3,ذلق,3,ذلق,ذلق
39564,OaVolaf_1,noun,small-nosed,أَذْلَف,3,ذلف,3,ذلف,ذلف
10756,ValAVil_1,noun,riffraff,ذَلاذِل,4,ذلذل,4,ذلذل,ذلذل
13071,VuloVul_1,noun,lowest;hem,ذُلْذُل,4,ذلذل,4,ذلذل,ذلذل
21044,IiVokAC_1,noun,kindling;making_blaze;fanning;encouraging,إِذْكاء,3,ذكو,3,ذك#,ذكو|ذكي
27482,OaVokaY_2,noun,smarter/smartest;more/most_delicious;smartest;most_delicious,أَذْكَى,3,ذكو,3,ذك#,ذكو|ذكي
14567,VakA_1,noun,flaring_up;blazing,ذَكا,3,ذكو,3,ذك#,ذكو|ذكي
25704,VakA-u_1,verb,flare_up;blaze,ذَكا-ُ,3,ذكو,3,ذك#,ذكو|ذكي
14433,Vukuw~_1,noun,flaring_up;blazing,ذُكُوّ,3,ذكو,3,ذك#,ذكو|ذكي
18892,LisotaVokaY_1,verb,flare_up;blaze,ٱِسْتَذْكَى,3,ذكي,3,ذك#,ذكو|ذكي
27445,OaVokaY_1,verb,kindle;make_blaze;be_kindled;be_set_ablaze,أَذْكَى,3,ذكي,3,ذك#,ذكو|ذكي
24302,Vak~aY_1,verb,kindle;set_ablaze;be_kindled;be_set_ablaze,ذَكَّى,3,ذكي,3,ذك#,ذكو|ذكي
22813,VakAC_1,noun,intelligence;cleverness,ذَكاء,3,ذكي,3,ذك#,ذكو|ذكي
21777,Vakiy-a_1,verb,be_sharp-witted,ذَكِي-َ,3,ذكي,3,ذك#,ذكو|ذكي
23170,Vakiy~_1,adj,intelligent;clever,ذَكِيّ,3,ذكي,3,ذك#,ذكو|ذكي
23121,Vakiy~_2,adj,delicious,ذَكِيّ,3,ذكي,3,ذك#,ذكو|ذكي
29195,LisotaVokar_1,verb,memorize;recall,ٱِسْتَذْكَر,3,ذكر,3,ذكر,ذكر
23270,LisotiVokAr_1,noun,memorization,ٱِسْتِذْكار,3,ذكر,3,ذكر,ذكر
34792,maVokuwr_1,adj,mentioned;worthy_of_mention,مَذْكُور,3,ذكر,3,ذكر,ذكر
26223,mutaVak~ir_1,adj,remembering,مُتَذَكِّر,3,ذكر,3,ذكر,ذكر
31335,muVak~ar_1,adj,masculine,مُذَكَّر,3,ذكر,3,ذكر,ذكر
31336,muVak~ar_1,noun,masculine,مُذَكَّر,3,ذكر,3,ذكر,ذكر
12168,muVak~ir_1,adj,reminding;mentioning,مُذَكِّر,3,ذكر,3,ذكر,ذكر
11076,muVak~irap_1,noun,reminder;memorandum;memoir;diary,مُذَكِّرَة,3,ذكر,3,ذكر,ذكر
28909,muVAkarap_1,noun,negotiation;memorization,مُذاكَرَة,3,ذكر,3,ذكر,ذكر
15156,OaVokAr_1,noun,dhikr_(Sufi_ritual),أَذْكار,3,ذكر,3,ذكر,ذكر
39793,OaVokar_1,verb,remind;be_reminded,أَذْكَر,3,ذكر,3,ذكر,ذكر
37501,taVak~ar_1,verb,remember,تَذَكَّر,3,ذكر,3,ذكر,ذكر
32418,taVak~ur_1,noun,remembrance;recollection,تَذَكُّر,3,ذكر,3,ذكر,ذكر
32151,taVAkar_1,verb,remind_mutually;confer,تَذاكَر,3,ذكر,3,ذكر,ذكر
5734,taVkarojiy~_1,adj,ticket_clerk,تَذكَرْجِيّ,3,ذكر,3,ذكر,ذكر
5735,taVokAr_1,noun,remembrance;souvenir,تَذْكار,3,ذكر,3,ذكر,ذكر
5736,taVokarap_1,noun,ticket;card,تَذْكَرَة,3,ذكر,3,ذكر,ذكر
5737,taVokariy~_1,adj,ticket_clerk,تَذْكَرِيّ,3,ذكر,3,ذكر,ذكر
5738,taVokAriy~_1,adj,memorial;commemorative,تَذْكارِيّ,3,ذكر,3,ذكر,ذكر
13379,taVokirap_1,noun,reminder;memento,تَذْكِرَة,3,ذكر,3,ذكر,ذكر
36543,taVokiyr_1,noun,reminding,تَذْكِير,3,ذكر,3,ذكر,ذكر
36638,taVokiyr_2,noun,reminder;memento,تَذْكِير,3,ذكر,3,ذكر,ذكر
38779,Vak~ar_1,verb,remind,ذَكَّر,3,ذكر,3,ذكر,ذكر
33302,VAkar_1,verb,negotiate,ذاكَر,3,ذكر,3,ذكر,ذكر
37001,Vakar_1,adj,male,ذَكَر,3,ذكر,3,ذكر,ذكر
37002,Vakar_1,noun,male,ذَكَر,3,ذكر,3,ذكر,ذكر
36481,Vakar-u_1,verb,mention;cite;remember;be_mentioned;be_cited;be_worth_mentioning;be_worth_citing,ذَكَر-ُ,3,ذكر,3,ذكر,ذكر
26419,Vakariy~_1,adj,male;masculine,ذَكَرِيّ,3,ذكر,3,ذكر,ذكر
41139,VAkir_1,adj,mentioning;citing;remembering,ذاكِر,3,ذكر,3,ذكر,ذكر
41140,VAkir_1,noun,mentioning;citing;remembering,ذاكِر,3,ذكر,3,ذكر,ذكر
28319,VAkirap_1,noun,memory,ذاكِرَة,3,ذكر,3,ذكر,ذكر
38129,Vakiyr_1,noun,steel,ذَكِير,3,ذكر,3,ذكر,ذكر
31964,Vikor_1,noun,mention;citation;memory,ذِكْر,3,ذكر,3,ذكر,ذكر
10422,VikoraY_1,noun,commemoration;remembrance;memoir;diary,ذِكْرَى,3,ذكر,3,ذكر,ذكر
33135,Vukorap_1,noun,reputation;renown,ذُكْرَة,3,ذكر,3,ذكر,ذكر
41482,Vaqon_1,noun,chin;beard,ذَقْن,3,ذقن,3,ذقن,ذقن
37011,Vafar_1,noun,stench,ذَفَر,3,ذفر,3,ذفر,ذفر
31062,IiVoEAn_1,noun,submissiveness;compliance;obedience,إِذْعان,3,ذعن,3,ذعن,ذعن
24412,miVoEAn_1,adj,tractable;compliant;obedient,مِذْعان,3,ذعن,3,ذعن,ذعن
28948,muVAEanap_1,noun,submissiveness;compliance;obedience,مُذاعَنَة,3,ذعن,3,ذعن,ذعن
27187,muVoEin_1,adj,submissive;compliant;obedient,مُذْعِن,3,ذعن,3,ذعن,ذعن
40255,OaVoEan_1,verb,submit;yield;obey;be_submitted_to;be_yielded_to;be_obeyed,أَذْعَن,3,ذعن,3,ذعن,ذعن
35088,VaEin-a_1,verb,submit;yield;obey,ذَعِن-َ,3,ذعن,3,ذعن,ذعن
33719,VaEaq-a_1,verb,frighten;startle,ذَعَق-َ,3,ذعق,3,ذعق,ذعق
41956,VaEoq_1,noun,frightening;startling,ذَعْق,3,ذعق,3,ذعق,ذعق
26914,VuEAf_1,noun,lethal,ذُعاف,3,ذعف,3,ذعف,ذعف
30668,LinoVaEar_1,verb,panic,ٱِنْذَعَر,3,ذعر,3,ذعر,ذعر
21378,maVoEuwr_1,adj,frighted,مَذْعُور,3,ذعر,3,ذعر,ذعر
39870,OaVoEar_1,verb,frighten;be_frightened,أَذْعَر,3,ذعر,3,ذعر,ذعر
37500,taVaE~ar_1,verb,panic,تَذَعَّر,3,ذعر,3,ذعر,ذعر
33590,VaEar-a_1,verb,frighten,ذَعَر-َ,3,ذعر,3,ذعر,ذعر
35007,VaEir-a_1,verb,be_frightened,ذَعِر-َ,3,ذعر,3,ذعر,ذعر
29581,VuEor_1,noun,fright;panic,ذُعْر,3,ذعر,3,ذعر,ذعر
39827,OaVoraq_1,verb,drop_excrement_(bird),أَذْرَق,3,ذرق,3,ذرق,ذرق
18747,Varaq-iu_1,verb,drop_excrement_(bird),ذَرَق-ُِ,3,ذرق,3,ذرق,ذرق
42079,Varoq_1,noun,bird_dropping;bird_excrement,ذَرْق,3,ذرق,3,ذرق,ذرق
29174,LisotaVoraf_1,verb,let_flow;shed,ٱِسْتَذْرَف,3,ذرف,3,ذرف,ذرف
38777,Var~af_1,verb,exceed,ذَرَّف,3,ذرف,3,ذرف,ذرف
33898,Varaf-i_1,verb,flow;shed,ذَرَف-ِ,3,ذرف,3,ذرف,ذرف
15199,VarafAn_1,noun,flowing;shedding,ذَرَفان,3,ذرف,3,ذرف,ذرف
38382,Variyf_1,adj,flowing;shedding,ذَرِيف,3,ذرف,3,ذرف,ذرف
41775,Varof_1,noun,flowing;shedding,ذَرْف,3,ذرف,3,ذرف,ذرف
30556,Vuruwf_1,noun,flowing;shedding,ذُرُوف,3,ذرف,3,ذرف,ذرف
30736,LinoVaraE_1,verb,advance;intervene,ٱِنْذَرَع,3,ذرع,3,ذرع,ذرع
37581,taVar~aE_1,verb,employ;apply,تَذَرَّع,3,ذرع,3,ذرع,ذرع
32360,taVar~uE_1,noun,employing;applying,تَذَرُّع,3,ذرع,3,ذرع,ذرع
33558,VaraE-a_1,verb,measure,ذَرَع-َ,3,ذرع,3,ذرع,ذرع
6378,VarAQiEiy~_1,adj,expedient;pragmatic,ذَرائِعِيّ,3,ذرع,3,ذرع,ذرع
6379,VarAQiEiy~ap_1,noun,expediency;pragmatism,ذَرائِعِيَّة,3,ذرع,3,ذرع,ذرع
38262,VariyE_1,adj,rapid;sweeping,ذَرِيع,3,ذرع,3,ذرع,ذرع
30248,VariyEap_1,noun,mean;pretext;excuse;expedient;expediency;pragmatics,ذَرِيعَة,3,ذرع,3,ذرع,ذرع
41722,VaroE_1,noun,power;capability,ذَرْع,3,ذرع,3,ذرع,ذرع
32485,VirAE_1,noun,arm,ذِراع,3,ذرع,3,ذرع,ذرع
32568,VirAE_2,noun,lever;crank,ذِراع,3,ذرع,3,ذرع,ذرع
31238,Var~_1,noun,strewing;sprinkling,ذَرّ,3,ذرر,3,ذرر,ذرر
29441,Var~-u_1,verb,scatter;spread;sprinkle,ذَرّ-ُ,3,ذرر,3,ذرر,ذرر
29357,Var~-u_2,verb,rise;emerge,ذَرّ-ُ,3,ذرر,3,ذرر,ذرر
23536,Var~ap_1,noun,atom;particle,ذَرَّة,3,ذرر,3,ذرر,ذرر
14049,Var~iy~_1,adj,atomic,ذَرِّيّ,3,ذرر,3,ذرر,ذرر
25783,VarA-u_1,verb,disperse;scatter;be_dispersed;be_scattered,ذَرا-ُ,3,ذرر,3,ذرر,ذرر
16400,Variyrap_1,noun,fragrant_powder;cosmetic_powder,ذَرِيرَة,3,ذرر,3,ذرر,ذرر
15078,Varuwr_1,noun,powder,ذَرُور,3,ذرر,3,ذرر,ذرر
9848,Varuwriy~_1,adj,powdery;pulverized,ذَرُورِيّ,3,ذرر,3,ذرر,ذرر
13884,Vur~iy~_1,adj,offspring;progeny,ذُرِّيّ,3,ذرر,3,ذرر,ذرر
11779,Vur~iy~ap_1,noun,descendant;offspring,ذُرِّيَّة,3,ذرر,3,ذرر,ذرر
12461,Vurayorap_1,noun,subatomic_particle,ذُرَيْرَة,3,ذرر,3,ذرر,ذرر
18836,Vur~AH_1,noun,blister_beetle;Spanish_fly,ذُرّاح,3,ذرح,3,ذرح,ذرح
36979,Varab_1,noun,diarrhea,ذَرَب,3,ذرب,3,ذرب,ذرب
30320,Varib_1,noun,sharp;cutting,ذَرِب,3,ذرب,3,ذرب,ذرب
35081,Varib-a_1,verb,be_sharp;be_cutting,ذَرِب-َ,3,ذرب,3,ذرب,ذرب
18948,VaraO-a_1,verb,create;sow;seed,ذَرَأ-َ,3,ذرء,3,ذر#,ذرء|ذرو|ذري
11487,miVoraY_1,noun,winnow,مِذْرَى,3,ذرو,3,ذر#,ذرء|ذرو|ذري
18782,VaraY_1,noun,protection;shelter,ذَرَى,3,ذرو,3,ذر#,ذرء|ذرو|ذري
21469,Varow_1,noun,dispersing;scattering,ذَرْو,3,ذرو,3,ذر#,ذرء|ذرو|ذري
12178,Vurowap_1,noun,peak;summit,ذُرْوَة,3,ذرو,3,ذر#,ذرء|ذرو|ذري
18903,LisotaVoraY_1,verb,take_refuge;be_taken_(as_refuge),ٱِسْتَذْرَى,3,ذري,3,ذر#,ذرء|ذرو|ذري
27447,OaVoraY_1,verb,disperse;scatter;be_dispersed;be_scattered,أَذْرَى,3,ذري,3,ذر#,ذرء|ذرو|ذري
23612,taVar~aY_1,verb,climb;take_refuge,تَذَرَّى,3,ذري,3,ذر#,ذرء|ذرو|ذري
19761,taVoriyap_1,noun,atomization,تَذْرِيَة,3,ذري,3,ذر#,ذرء|ذرو|ذري
24324,Var~aY_1,verb,disperse;scatter;atomize;be_dispersed;be_scattered;be_atomized,ذَرَّى,3,ذري,3,ذر#,ذرء|ذرو|ذري
21115,VaraY-i_1,verb,disperse;scatter,ذَرَى-ِ,3,ذري,3,ذر#,ذرء|ذرو|ذري
17808,Varoy_1,noun,dispersing;scattering,ذَرْي,3,ذري,3,ذر#,ذرء|ذرو|ذري
9342,Vurap_1,noun,sorghum;maize,ذُرَة,3,ذري,3,ذر#,ذرء|ذرو|ذري
7681,mud~axir_1,adj,saving;hoarding,مُدَّخِر,3,ذخر,3,ذخر,ذخر
7682,mud~axir_1,noun,saver;saving_account_holder,مُدَّخِر,3,ذخر,3,ذخر,ذخر
31510,muVax~ar_1,noun,saved;hoarded;saving;supply,مُذَخَّر,3,ذخر,3,ذخر,ذخر
29120,muVax~ir_1,noun,assistant_gunner;ammunition_passer,مُذَخِّر,3,ذخر,3,ذخر,ذخر
11075,muVax~irap_1,noun,storage_battery;battery,مُذَخِّرَة,3,ذخر,3,ذخر,ذخر
33681,Vaxar-a_1,verb,preserve;store,ذَخَر-َ,3,ذخر,3,ذخر,ذخر
30234,Vaxiyrap_1,noun,ammunition;treasure;provision,ذَخِيرَة,3,ذخر,3,ذخر,ذخر
29582,Vuxor_1,noun,stored;hoarded,ذُخْر,3,ذخر,3,ذخر,ذخر
42077,VaHol_1,noun,resentment;vindictiveness,ذَحْل,3,ذحل,3,ذحل,ذحل
10506,VuboyAn_1,noun_prop,Dhubyan;Dhubian,ذُبْيان,3,ذبي,3,ذب#,ذبي
5938,VuboyAn_2,noun_prop,Supyan_(Makhchayev),ذُبْيان,3,ذبي,3,ذب#,ذبي
9386,VuboyAniy~_1,noun_prop,Dhubyani;Dhubiani,ذُبْيانِيّ,3,ذبي,3,ذب#,ذبي
36325,Vabal-u_1,verb,wilt;fade;waste_away,ذَبَل-ُ,3,ذبل,3,ذبل,ذبل
40942,VAbil_1,adj,wilted;faded;feeble,ذابِل,3,ذبل,3,ذبل,ذبل
41659,Vabol_1,noun,mother-of-pearl,ذَبْل,3,ذبل,3,ذبل,ذبل
21558,VubAlap_1,noun,wick,ذُبالَة,3,ذبل,3,ذبل,ذبل
11521,mutaVaboVib_1,adj,oscillating,مُتَذَبْذِب,4,ذبذب,4,ذبذب,ذبذب
14509,muVaboVab_1,adj,fluctuating;wavering,مُذَبْذَب,4,ذبذب,4,ذبذب,ذبذب
11498,muVaboVib_1,noun,oscillator,مُذَبْذِب,4,ذبذب,4,ذبذب,ذبذب
18583,taVaboVab_1,verb,oscillate;fluctuate;waver,تَذَبْذَب,4,ذبذب,4,ذبذب,ذبذب
12943,taVaboVub_1,noun,oscillation;fluctuation,تَذَبْذُب,4,ذبذب,4,ذبذب,ذبذب
27732,VaboVab_1,verb,swing;dangle,ذَبْذَب,4,ذبذب,4,ذبذب,ذبذب
24505,VaboVabap_1,noun,oscillation;frequency;vibration,ذَبْذَبَة,4,ذبذب,4,ذبذب,ذبذب
28702,maVobaH_1,noun,slaughterhouse,مَذْبَح,3,ذبح,3,ذبح,ذبح
23417,maVobaHap_1,noun,massacre;slaughter;slaughterhouse,مَذْبَحَة,3,ذبح,3,ذبح,ذبح
21377,maVobuwH_1,adj,slaughtered,مَذْبُوح,3,ذبح,3,ذبح,ذبح
35977,Vab~AH_1,noun,butcher;slaughterer,ذَبّاح,3,ذبح,3,ذبح,ذبح
39358,Vab~aH_1,verb,slaughter;massacre;sacrifice,ذَبَّح,3,ذبح,3,ذبح,ذبح
33847,VabaH-a_1,verb,slaughter;massacre;sacrifice;be_slaughter;be_massacred;be_sacrificed,ذَبَح-َ,3,ذبح,3,ذبح,ذبح
38198,VabiyH_1,adj,slaughtered,ذَبِيح,3,ذبح,3,ذبح,ذبح
30241,VabiyHap_1,noun,slaughter_animal;sacrifice_victim,ذَبِيحَة,3,ذبح,3,ذبح,ذبح
41998,VaboH_1,noun,slaughter;slaughtering,ذَبْح,3,ذبح,3,ذبح,ذبح
24954,ViboHap_1,noun,angina;diphtheria,ذِبْحَة,3,ذبح,3,ذبح,ذبح
15807,miVab~ap_1,noun,fly_swatter,مِذَبَّة,3,ذبب,3,ذبب,ذبب
29412,Vab~-u_1,verb,drive_away;defend,ذَبّ-ُ,3,ذبب,3,ذبب,ذبب
8620,Vub~An_1,noun,fly;sight;bead,ذُبّان,3,ذبب,3,ذبب,ذبب
16186,VubAb_1,noun,fly,ذُباب,3,ذبب,3,ذبب,ذبب
12154,VubAbap_1,noun,fly;tip,ذُبابَة,3,ذبب,3,ذبب,ذبب
8889,LisotaVoOab_1,verb,be_wolflike;be_lupine,ٱِسْتَذْأَب,3,ذءب,3,ذ#ب,ذءب|ذوب|ذيب
10926,ViQob_1,noun,wolf;jackal,ذِئْب,3,ذءب,3,ذ#ب,ذءب|ذوب|ذيب
6850,VuWAbap_1,noun,lock;strand;tuft,ذُؤابَة,3,ذءب,3,ذ#ب,ذءب|ذوب|ذيب
20984,IiVAbap_1,noun,dissolution;liquefaction;melting,إِذابَة,3,ذوب,3,ذ#ب,ذءب|ذوب|ذيب
25321,OaVAb_1,verb,dissolve;melt;exhaust;consume;be_dissolved;be_melted;be_exhausted;be_consumed,أَذاب,3,ذوب,3,ذ#ب,ذءب|ذوب|ذيب
22956,taVowiyb_1,noun,dissolution;liquefaction;melting,تَذْوِيب,3,ذوب,3,ذ#ب,ذءب|ذوب|ذيب
26600,VAb-u_1,verb,be_dissolved;be_melted;dwindle,ذاب-ُ,3,ذوب,3,ذ#ب,ذءب|ذوب|ذيب
27900,VAQib_1,adj,dissolved;melted,ذائِب,3,ذوب,3,ذ#ب,ذءب|ذوب|ذيب
27822,VAQib_2,adj,soluble,ذائِب,3,ذوب,3,ذ#ب,ذءب|ذوب|ذيب
26167,Vaw~ab_1,verb,dissolve;liquify;melt,ذَوَّب,3,ذوب,3,ذ#ب,ذءب|ذوب|ذيب
11702,VawabAn_1,noun,dissolution;liquefaction;melting,ذَوَبان,3,ذوب,3,ذ#ب,ذءب|ذوب|ذيب
26050,Vawob_1,noun,dissolution;liquefaction;solution,ذَوْب,3,ذوب,3,ذ#ب,ذءب|ذوب|ذيب
8704,VuwAbap_1,noun,lock;strand;tuft,ذُوابَة,3,ذوب,3,ذ#ب,ذءب|ذوب|ذيب
18631,Vayobap_1,noun_prop,Dheiba,ذَيْبَة,3,ذيب,3,ذ#ب,ذءب|ذوب|ذيب
18277,ViyAb_1,noun_prop,Dhiab,ذِياب,3,ذيب,3,ذ#ب,ذءب|ذوب|ذيب
523,ViyAbAt_1,noun_prop,Ziabat,ذِيابات,3,ذيب,3,ذ#ب,ذءب|ذوب|ذيب
20758,Viyb_1,noun_prop,Dhieb,ذِيب,3,ذيب,3,ذ#ب,ذءب|ذوب|ذيب
6554,dayodan_1,noun,habit;practice,دَيْدَن,4,ديدن,4,د#دن,ديدن
12078,dayojuwriy~_1,adj,dark;gloomy,دَيْجُورِيّ,4,ديجر,4,د#جر,ديجر
362,dayAjiy_1,noun,darkness,دَياجِي,3,ديج,3,د#ج,ديج
10387,day~uwv_1,noun,pimp;procurer;cuckold,دَيُّوث,3,ديث,3,د#ث,ديث
8454,dAC_1,noun,disease;illness,داء,3,دوي,3,د##,دوي
9859,dAQiy_1,noun_prop,Da'i,دائِي,3,دوي,3,د##,دوي
11676,daw~aY_1,verb,buzz;hum;drone,دَوَّى,3,دوي,3,د##,دوي
11260,dawAC_1,noun,remedy;medication,دَواء,3,دوي,3,د##,دوي
9253,dawAp_1,noun,socket,دَواة,3,دوي,3,د##,دوي
8490,dawAQiy~_1,adj,medicinal;curative,دَوائِيّ,3,دوي,3,د##,دوي
10858,dawaY_1,noun,illness;disease,دَوَى,3,دوي,3,د##,دوي
10862,dAwaY_1,verb,treat;nurse;be_treated;be_nursed,داوَى,3,دوي,3,د##,دوي
13859,dawaY-i_1,verb,buzz;hum;be_buzzed;be_hummed,دَوَى-ِ,3,دوي,3,د##,دوي
8497,dawAyap_1,noun,socket;well,دَوايَة,3,دوي,3,د##,دوي
11704,dawiy-a_1,verb,buzz;hum,دَوِي-َ,3,دوي,3,د##,دوي
11268,dawiy~_1,noun,sound;drone;echo,دَوِيّ,3,دوي,3,د##,دوي
9886,dAyap_1,noun,midwife;wet_nurse,دايَة,3,دوي,3,د##,دوي
11285,diwAC_1,noun,therapy;treatment,دِواء,3,دوي,3,د##,دوي
722,duwiy_1,noun,electrical_socket,دُوِي,3,دوي,3,د##,دوي
7636,mudaw~iy_1,noun,ringing;resounding,مُدَوِّي,3,دوي,3,د##,دوي
7637,mudAwAp_1,noun,therapy;treatment,مُداواة,3,دوي,3,د##,دوي
9093,tadAwaY_1,verb,be_treated;be_nursed,تَداوَى,3,دوي,3,د##,دوي
8097,tadAwiy_1,noun,cure,تَداوِي,3,دوي,3,د##,دوي
26171,daw~an_1,verb,record;register;collect,دَوَّن,3,دون,3,د#ن,دون|دين
9936,diywAn_1,noun,office;agency,دِيوان,3,دون,3,د#ن,دون|دين
9938,diywAn_2,noun,anthology;collection_of_poem,دِيوان,3,دون,3,د#ن,دون|دين
9934,diywAn_3,noun_prop,Diwan,دِيوان,3,دون,3,د#ن,دون|دين
537,diywAniy~_1,adj,administrative;official,دِيوانِيّ,3,دون,3,د#ن,دون|دين
22894,duwn_1,noun,without;beneath;underneath;inferior;poor;poor_+_[def.acc.]_+_what/which,دُون,3,دون,3,د#ن,دون|دين
19509,mudaw~an_1,noun,record;entry;document,مُدَوَّن,3,دون,3,د#ن,دون|دين
23041,tadaw~an_1,verb,be_recorded;be_registered;be_collected,تَدَوَّن,3,دون,3,د#ن,دون|دين
22955,tadowiyn_1,noun,recording;booking;collecting,تَدْوِين,3,دون,3,د#ن,دون|دين
24597,dAn-i_1,verb,condemn;borrow;profess;be_condemned,دان-ِ,3,دين,3,د#ن,دون|دين
27866,dAQin_1,adj,creditor;lender,دائِن,3,دين,3,د#ن,دون|دين
27867,dAQin_1,noun,creditor;lender,دائِن,3,دين,3,د#ن,دون|دين
20285,day~An_1,noun_prop,Judge_(God),دَيّان,3,دين,3,د#ن,دون|دين
20288,day~An_2,adj,pious;devout,دَيّان,3,دين,3,د#ن,دون|دين
20289,day~An_2,noun,pious;devout,دَيّان,3,دين,3,د#ن,دون|دين
17532,day~in_1,adj,religious,دَيِّن,3,دين,3,د#ن,دون|دين
15108,dAyan_1,verb,be_indebted_to,دايَن,3,دين,3,د#ن,دون|دين
25120,dayon_1,noun,debt,دَيْن,3,دين,3,د#ن,دون|دين
12066,dayonuwnap_1,noun,(last)_judgment,دَيْنُونَة,3,دين,3,د#ن,دون|دين
17896,diyAnap_1,noun,religion;creed,دِيانَة,3,دين,3,د#ن,دون|دين
20770,diyn_1,noun,religion,دِين,3,دين,3,د#ن,دون|دين
16170,diyniy~_1,adj,religious,دِينِيّ,3,دين,3,د#ن,دون|دين
16171,diyniy~_1,noun,religious,دِينِيّ,3,دين,3,د#ن,دون|دين
20955,IidAnap_1,noun,condemnation;censure,إِدانَة,3,دين,3,د#ن,دون|دين
3390,lAdiyniy~_1,adj,non-religious;anti-religious;secular,لادِينِيّ,3,دين,3,د#ن,دون|دين
3391,lAdiyniy~ap_1,noun,non-religiousness;anti-religiousness;secularism,لادِينِيَّة,3,دين,3,د#ن,دون|دين
20645,LisotadAn_1,verb,borrow,ٱِسْتَدان,3,دين,3,د#ن,دون|دين
16273,LisotidAnap_1,noun,incurrence_of_debt,ٱِسْتِدانَة,3,دين,3,د#ن,دون|دين
16018,madiyn_1,adj,owing;obligated;debtor,مَدِين,3,دين,3,د#ن,دون|دين
9538,madoyuwn_1,adj,indebted;obligated,مَدْيُون,3,دين,3,د#ن,دون|دين
3668,madoyuwniy~ap_1,noun,indebtedness;obligation;debt,مَدْيُونِيَّة,3,دين,3,د#ن,دون|دين
16649,mudAn_1,adj,convicted;guilty;condemned,مُدان,3,دين,3,د#ن,دون|دين
16650,mudAn_1,noun,convicted;guilty;condemned,مُدان,3,دين,3,د#ن,دون|دين
20700,mudiyn_1,adj,lending,مُدِين,3,دين,3,د#ن,دون|دين
20721,mudiyn_1,noun,creditor;moneylender,مُدِين,3,دين,3,د#ن,دون|دين
12913,mutaday~in_1,adj,pious;religious,مُتَدَيِّن,3,دين,3,د#ن,دون|دين
25268,OadAn_1,verb,condemn;censure;be_condemned;be_censured,أَدان,3,دين,3,د#ن,دون|دين
20119,taday~an_1,verb,be_indebted,تَدَيَّن,3,دين,3,د#ن,دون|دين
15175,taday~un_1,noun,religiosity;bigotry,تَدَيُّن,3,دين,3,د#ن,دون|دين
14808,tadAyan_1,verb,contract_mutually,تَدايَن,3,دين,3,د#ن,دون|دين
23977,dAm_1,verb,last;persevere;continue,دام,3,دوم,3,د#م,دوم
27971,dAQim_1,adj,permanent;lasting;constant;always,دائِم,3,دوم,3,د#م,دوم
27820,dAQim_2,noun_prop,Da'im,دائِم,3,دوم,3,د#م,دوم
11672,dAQimiy~_1,adj,standing;perpetual,دائِمِيّ,3,دوم,3,د#م,دوم
